smiles	nsc	level1	level2	level3	level4	level5	level6
O=C6C5C1C=CC(C2C1C4C2C(=O)N(CN3CCOCC3)C4=O)C5C(=O)N6CN7CCOCC7	361815	null	null	C1CC2CCC1C=C2	C1CC2C=CC1C3CCC23	O=C4NC(=O)C3C2C1CCC(C=C1)C2C34	O=C5NC(=O)C4C1C=CC(C2C1C3C2C(=O)NC3=O)C45
OC(=O)CCC(=O)OCCn3nc(c1ccc(Cl)cc1)c(c2ccc(Cl)cc2)c(C#N)c3=O	362453	O=c1cccn[nH]1	O=c2cc(c1ccccc1)cn[nH]2	O=c3cc(c1ccccc1)c(c2ccccc2)n[nH]3	O=c3cc(c1ccccc1)c(c2ccccc2)n[nH]3	O=c3cc(c1ccccc1)c(c2ccccc2)n[nH]3	O=c3cc(c1ccccc1)c(c2ccccc2)n[nH]3
OCCn3nc(c1ccc(F)cc1)c(c2ccc(F)cc2)c(C#N)c3=O	362454	O=c1cccn[nH]1	O=c2cc(c1ccccc1)cn[nH]2	O=c3cc(c1ccccc1)c(c2ccccc2)n[nH]3	O=c3cc(c1ccccc1)c(c2ccccc2)n[nH]3	O=c3cc(c1ccccc1)c(c2ccccc2)n[nH]3	O=c3cc(c1ccccc1)c(c2ccccc2)n[nH]3
Cn2nnc1c(C(N)=O)ncn1c2=O	362856	c1c[nH]cn1	O=c1[nH]nnc2cncn12	O=c1[nH]nnc2cncn12	O=c1[nH]nnc2cncn12	O=c1[nH]nnc2cncn12	O=c1[nH]nnc2cncn12
CC(=NNC(=S)N2CCC(N1CCCCC1)CC2)c3ccccn3	363070	C1CCNCC1	C2CCN(C1CCNCC1)CC2	S=C(NN=Cc1ccccn1)N3CCC(N2CCCCC2)CC3	S=C(NN=Cc1ccccn1)N3CCC(N2CCCCC2)CC3	S=C(NN=Cc1ccccn1)N3CCC(N2CCCCC2)CC3	S=C(NN=Cc1ccccn1)N3CCC(N2CCCCC2)CC3
CC5CC(C)C4C(C=CC3C(C)=CCC(O)C(C)=CC1C=C(CO)C(C)CC12OC(=O)C(=C2O)C(=O)C34C)C5O	363182	O=C1CCC=CCCC=CCCC=C1	O=C1CCC=CCCC=CCC2OC(=O)C1=C2	O=C2OC3CC=CCCC=CC1C=CCCC1C(=O)C2=C3	O=C3OC4CC=CCCC=CC2C=CC1CCCCC1C2C(=O)C3=C4	O=C4OC15CCC=CC1C=CCCC=CC3C=CC2CCCCC2C3C(=O)C4=C5	O=C4OC15CCC=CC1C=CCCC=CC3C=CC2CCCCC2C3C(=O)C4=C5
CN2C(c1ccccc1)CC(=NO)CC2c3ccccc3	363744	N=C1CCNCC1	N=C2CCNC(c1ccccc1)C2	N=C3CC(c1ccccc1)NC(c2ccccc2)C3	N=C3CC(c1ccccc1)NC(c2ccccc2)C3	N=C3CC(c1ccccc1)NC(c2ccccc2)C3	N=C3CC(c1ccccc1)NC(c2ccccc2)C3
CC3C(c1ccccc1)N(C)C(c2ccccc2)CC3=NO	363769	N=C1CCNCC1	N=C2CCNC(c1ccccc1)C2	N=C3CC(c1ccccc1)NC(c2ccccc2)C3	N=C3CC(c1ccccc1)NC(c2ccccc2)C3	N=C3CC(c1ccccc1)NC(c2ccccc2)C3	N=C3CC(c1ccccc1)NC(c2ccccc2)C3
CC(=NNC(=S)N2CCN(c1ccccn1)CC2)c3cccc4cccnc34	363952	c1ccncc1	c2ccc1ncccc1c2	S=C(NN=Cc1cccc2cccnc12)N3CCNCC3	S=C(NN=Cc1cccc2cccnc12)N4CCN(c3ccccn3)CC4	S=C(NN=Cc1cccc2cccnc12)N4CCN(c3ccccn3)CC4	S=C(NN=Cc1cccc2cccnc12)N4CCN(c3ccccn3)CC4
CC3C(c1ccccc1)N(C)C(c2ccccc2)C(C)C3(O)c4ccccc4	363968	C1CCNCC1	C2CC(c1ccccc1)CCN2	C3CC(c1ccccc1)CC(c2ccccc2)N3	C3C(c1ccccc1)CC(c2ccccc2)NC3c4ccccc4	C3C(c1ccccc1)CC(c2ccccc2)NC3c4ccccc4	C3C(c1ccccc1)CC(c2ccccc2)NC3c4ccccc4
CN2C(c1ccccc1)CC(C)(O)CC2c3ccccc3	363972	C1CCNCC1	C2CCC(c1ccccc1)NC2	C3CC(c1ccccc1)NC(c2ccccc2)C3	C3CC(c1ccccc1)NC(c2ccccc2)C3	C3CC(c1ccccc1)NC(c2ccccc2)C3	C3CC(c1ccccc1)NC(c2ccccc2)C3
CC%12C%10CC=C%11C9CCC8Cc7nc6CC1(C)C(CCC2C1CC(O)C5(C)C2=CC4OC3(OC(C)(CO)CC3O)C(C)C45O)Cc6nc7CC8(C)C9CC(=O)C%10%11COC%12%13OC(C)(C)CC%13O	363979	C1CCOCC1	O=C1CCCCC12CCCOC2	O=C2CC1CCCCC1CC23CCCOC3	O=C3CC2C(CCC1CC=CCC12)CC34CCCOC4	O=C4CC3C(CCC2Cc1nccnc1CC23)CC45CCCOC5	O=C5CC4C(CCC3Cc2nc1CCCCc1nc2CC34)CC56CCCOC6
CC%12C%10CC=C%11C9CCC8Cc7nc6CC1(C)C(CCC2C1CC(O)C5(C)C2=CC4OC3(OC(C)(CO)CC3O)C(C)C45O)Cc6nc7CC8(C)C9(O)CC(=O)C%10%11COC%12%13OC(C)(C)CC%13O	363980	C1CCOCC1	O=C1CCCCC12CCCOC2	O=C2CC1CCCCC1CC23CCCOC3	O=C3CC2C(CCC1CC=CCC12)CC34CCCOC4	O=C4CC3C(CCC2Cc1nccnc1CC23)CC45CCCOC5	O=C5CC4C(CCC3Cc2nc1CCCCc1nc2CC34)CC56CCCOC6
OCCNCCNc2cccc3c(=O)c1c(NCCNCCO)cccc1c(=O)c23	363997	O=c1ccc(=O)cc1	O=c1ccc(=O)c2ccccc12	O=c2c1ccccc1c(=O)c3ccccc23	O=c2c1ccccc1c(=O)c3ccccc23	O=c2c1ccccc1c(=O)c3ccccc23	O=c2c1ccccc1c(=O)c3ccccc23
CC3C(c1ccccc1)N(C)C(c2ccccc2)C(C)C3=O	364025	O=C1CCNCC1	O=C2CCNC(c1ccccc1)C2	O=C3CC(c1ccccc1)NC(c2ccccc2)C3	O=C3CC(c1ccccc1)NC(c2ccccc2)C3	O=C3CC(c1ccccc1)NC(c2ccccc2)C3	O=C3CC(c1ccccc1)NC(c2ccccc2)C3
CC3C(c1ccccc1)N(C)C(c2ccccc2)C(C)C3=O	364080	O=C1CCNCC1	O=C2CCNC(c1ccccc1)C2	O=C3CC(c1ccccc1)NC(c2ccccc2)C3	O=C3CC(c1ccccc1)NC(c2ccccc2)C3	O=C3CC(c1ccccc1)NC(c2ccccc2)C3	O=C3CC(c1ccccc1)NC(c2ccccc2)C3
COC(=O)C46OCC35C(CC2C(C)c1cc(=O)oc1=CC2(C)C3C(O)C4O)OC(=O)C(O)C56	364170	null	O=c2cc1CCCC=c1o2	O=c3cc2CC1CCCCC1C=c2o3	O=C4CCC3CC2C=c1oc(=O)cc1CC2CC3O4	O=C3CC4CCCC5C2C=c1oc(=O)cc1CC2CC(O3)C45	O=C3CC5C6CCC4C2C=c1oc(=O)cc1CC2CC(O3)C45CO6
CN7CCN(CN6C(=O)C5C1C=CC(C2C1C4C2C(=O)N(CN3CCN(C)CC3)C4=O)C5C6=O)CC7	364188	null	null	C1CC2CCC1C=C2	C1CC2C=CC1C3CCC23	O=C4NC(=O)C3C2C1CCC(C=C1)C2C34	O=C5NC(=O)C4C1C=CC(C2C1C3C2C(=O)NC3=O)C45
CCC(C=CC1OC(=O)C=CC1C)=CC(C)CC=CC(C)=CC(C)C(=O)C(C)C(O)C(C)CC(C)=CC(O)=O	364372	O=C1OCCC=C1	O=C1OCCC=C1	O=C1OCCC=C1	O=C1OCCC=C1	O=C1OCCC=C1	O=C1OCCC=C1
CCC(C=CC1OC(=O)C=CC1C)=CC(C)CC=CC(C)=CC(CO)C(=O)C(C)C(O)C(C)CC(C)=CC(O)=O	364373	O=C1OCCC=C1	O=C1OCCC=C1	O=C1OCCC=C1	O=C1OCCC=C1	O=C1OCCC=C1	O=C1OCCC=C1
CC(C)(C)NCc4cc(Nc1ccnc2cc(Cl)ccc12)cc(c3ccc(Cl)cc3)c4O	364657	c1ccncc1	c2ccc1ncccc1c2	N(c1ccccc1)c2ccnc3ccccc23	N(c2cccc(c1ccccc1)c2)c3ccnc4ccccc34	N(c2cccc(c1ccccc1)c2)c3ccnc4ccccc34	N(c2cccc(c1ccccc1)c2)c3ccnc4ccccc34
CCN(CC)CC(=O)OC1(CC)C(=O)OCc5c1cc4c3nc2ccccc2cc3Cn4c5=O	364830	O=c1cccc[nH]1	O=C2Cc1cc[nH]c(=O)c1CO2	O=C3Cc2cc1C=CCn1c(=O)c2CO3	O=C4Cc3cc2c1ncccc1Cn2c(=O)c3CO4	O=C5Cc4cc3c2nc1ccccc1cc2Cn3c(=O)c4CO5	O=C5Cc4cc3c2nc1ccccc1cc2Cn3c(=O)c4CO5
COc5ccc4nccc(NCCCN3CCN(CCCNc1ccnc2ccc(OC)cc12)CC3)c4c5	365360	c1ccncc1	c2ccc1ncccc1c2	C(CNc1ccnc2ccccc12)CN3CCNCC3	C(CNc1ccncc1)CN4CCN(CCCNc2ccnc3ccccc23)CC4	C(CNc1ccnc2ccccc12)CN5CCN(CCCNc3ccnc4ccccc34)CC5	C(CNc1ccnc2ccccc12)CN5CCN(CCCNc3ccnc4ccccc34)CC5
CC(CCC=C(C)C)c1c(O)c(=O)c(C)cc1=O	365793	O=c1ccc(=O)cc1	O=c1ccc(=O)cc1	O=c1ccc(=O)cc1	O=c1ccc(=O)cc1	O=c1ccc(=O)cc1	O=c1ccc(=O)cc1
COc4cc3CCC(NC(=O)c1ccccc1)c2cc(=O)c(SC)ccc2c3c(OC)c4OC	366078	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=C(NC2CCc1ccccc1c3cccc(=O)cc23)c4ccccc4	O=C(NC2CCc1ccccc1c3cccc(=O)cc23)c4ccccc4	O=C(NC2CCc1ccccc1c3cccc(=O)cc23)c4ccccc4
COc2ccc1[nH]c4c(N(=O)=O)ccc3n(CCCN(C)C)nc(c1c2)c34	366140	c1cn[nH]c1	c2ccc1[nH]ncc1c2	c1cc3[nH]ccc2n[nH]c(c1)c23	c1ccc2c(c1)[nH]c4cccc3[nH]nc2c34	c1ccc2c(c1)[nH]c4cccc3[nH]nc2c34	c1ccc2c(c1)[nH]c4cccc3[nH]nc2c34
COc%10ccc9[nH]c8ccc7cc[n+](CCN6CCC(C5CCN(CC[n+]4ccc3ccc2[nH]c1ccc(OC)cc1c2c3c4)CC5)CC6)cc7c8c9c%10	366241	c1cc[nH+]cc1	c2ccc1c[nH+]ccc1c2	c3cc2c(ccc1cc[nH+]cc12)[nH]3	C4CCN(CC[n+]3ccc2ccc1[nH]ccc1c2c3)CC4	C5CC(C4CCN(CC[n+]3ccc2ccc1[nH]ccc1c2c3)CC4)CCN5	C2CN(CC[n+]1ccccc1)CCC2C6CCN(CC[n+]5ccc4ccc3[nH]ccc3c4c5)CC6
OCN2C(=O)C1C3C=CC(C1C2=O)C4C3C(=O)N(CO)C4=O	366370	null	null	C1CC2CCC1C=C2	O=C3NC(=O)C2C1CCC(C=C1)C23	O=C2NC(=O)C1C3C=CC(C12)C4C3C(=O)NC4=O	O=C2NC(=O)C1C3C=CC(C12)C4C3C(=O)NC4=O
CC6CC=CC4C1OC1(C)C(C)C5C(Cc2c[nH]c3ccccc23)NC(=O)C45C(=O)C=CC(=O)C(O)C(C)=C6	366739	O=C1CCC=CCCC=CCC(=O)C=C1	O=C2CC=CCCC=CCC1(CCNC1=O)C(=O)C=C2	O=C3CC=CCCC=CCC2(CC(Cc1cc[nH]c1)NC2=O)C(=O)C=C3	O=C4CC=CCCC=CCC3(CC(Cc1c[nH]c2ccccc12)NC3=O)C(=O)C=C4	O=C5CC=CCCC=CC3C=CCC4C(Cc1c[nH]c2ccccc12)NC(=O)C34C(=O)C=C5	O=C6CC=CCCC=CC5C1OC1CC4C(Cc2c[nH]c3ccccc23)NC(=O)C45C(=O)C=C6
CCOC(=O)N5C(=O)C4C1C=CC(C2C1C3C2C(=O)N(C(=O)OCC)C3=O)C4C5=O	367334	null	null	C1CC2CCC1C=C2	C1CC2C=CC1C3CCC23	O=C4NC(=O)C3C2C1CCC(C=C1)C2C34	O=C5NC(=O)C4C1C=CC(C2C1C3C2C(=O)NC3=O)C45
COc4cc(C(N1CCCCC1)c3cc2OCOc2cc3O)cc(OC)c4OC	368253	C1OC=CO1	C2Oc1ccccc1O2	C3CCN(Cc2ccc1OCOc1c2)CC3	C4CCN(C(c1ccccc1)c3ccc2OCOc2c3)CC4	C4CCN(C(c1ccccc1)c3ccc2OCOc2c3)CC4	C4CCN(C(c1ccccc1)c3ccc2OCOc2c3)CC4
Cc4c(c2ccc(c1ccccc1F)cc2)nc3ccc(F)cc3c4C(O)=O	368390	c1ccncc1	c2ccc1ncccc1c2	c3ccc(c2ccc1ccccc1n2)cc3	c4ccc(c3ccc(c2ccc1ccccc1n2)cc3)cc4	c4ccc(c3ccc(c2ccc1ccccc1n2)cc3)cc4	c4ccc(c3ccc(c2ccc1ccccc1n2)cc3)cc4
CCCCCC(C)=CCC(=O)OC5C1C(=C)C(O)C3(O)OCC14C(CC2C(C)=CC(=O)C(O)C2(C)C34)OC5=O	368672	C1CCOC1	C=C2CC1COC(C1)C2	C=C2CC1CC3(CO1)COC(=O)CC23	C=C3CC1OCC24C(CCCC12)OC(=O)CC34	C=C4CC2OCC35C(CC1C=CC(=O)CC1C23)OC(=O)CC45	C=C4CC2OCC35C(CC1C=CC(=O)CC1C23)OC(=O)CC45
CC4(O)CC3(O)C=Cc2c(c(=O)c1cccc(O)c1c2=O)C3(O)C(=O)C4O	368697	O=c1ccc(=O)cc1	O=c2ccc(=O)c1C=CCCc12	O=C2CCCC1C=Cc3c(C12)c(=O)ccc3=O	O=C2CCCC1C=Cc4c(C12)c(=O)c3ccccc3c4=O	O=C2CCCC1C=Cc4c(C12)c(=O)c3ccccc3c4=O	O=C2CCCC1C=Cc4c(C12)c(=O)c3ccccc3c4=O
Cc1ccc(NC(=S)C#N)c(C)c1	369318	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1	c1ccccc1
Cc2ccc3oc(=O)c5c(O)c1cccc(O)c1c4oc(=O)c2c3c45	369327	O=c1cccco1	O=c1occc2ccccc12	O=c2oc1ccccc1c3ccccc23	O=c1oc3cccc4c(=O)oc2cccc1c2c34	O=c2oc4cccc5c(=O)oc3c1ccccc1cc2c3c45	O=c2oc4cccc5c(=O)oc3c1ccccc1cc2c3c45
CCC1(O)C(=O)OCc5c1cc4c3nc2ccc(N)cc2cc3Cn4c5=O	369395	O=c1cccc[nH]1	O=C2Cc1cc[nH]c(=O)c1CO2	O=C3Cc2cc1C=CCn1c(=O)c2CO3	O=C4Cc3cc2c1ncccc1Cn2c(=O)c3CO4	O=C5Cc4cc3c2nc1ccccc1cc2Cn3c(=O)c4CO5	O=C5Cc4cc3c2nc1ccccc1cc2Cn3c(=O)c4CO5
COc3cc2CCC(NC(C)=O)c1cc(=O)c(SC)ccc1c2c(OC)c3O	369937	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3
OC(=O)CCC(=O)OCN5C(=O)C4C1C=CC(C2C1C3C2C(=O)N(COC(=O)CCC(O)=O)C3=O)C4C5=O	370153	null	null	C1CC2CCC1C=C2	C1CC2C=CC1C3CCC23	O=C4NC(=O)C3C2C1CCC(C=C1)C2C34	O=C5NC(=O)C4C1C=CC(C2C1C3C2C(=O)NC3=O)C45
OC2CC1OC1C2S(=O)(=O)c3ccccc3	370791	c1ccccc1	O=S(=O)(C1CCC=C1)c2ccccc2	O=S(=O)(C2CCC1OC12)c3ccccc3	O=S(=O)(C2CCC1OC12)c3ccccc3	O=S(=O)(C2CCC1OC12)c3ccccc3	O=S(=O)(C2CCC1OC12)c3ccccc3
COc5cc(C3C(C)C(C)(N1CCCC1)Oc4cc2OCOc2cc34)cc(OC)c5OC	371010	C1OC=CO1	C2Oc1ccccc1O2	C3COc2cc1OCOc1cc2C3	C4CCN(C3CCc2cc1OCOc1cc2O3)C4	C5CCN(C4CC(c1ccccc1)c3cc2OCOc2cc3O4)C5	C5CCN(C4CC(c1ccccc1)c3cc2OCOc2cc3O4)C5
CC1CN(CCO)CC(C)O1	371727	C1COCCN1	C1COCCN1	C1COCCN1	C1COCCN1	C1COCCN1	C1COCCN1
CC(=C)c3nc(Oc1ccccc1)nc(Oc2ccccc2)n3	372146	c1ncncn1	O(c1ccccc1)c2ncncn2	O(c1ccccc1)c3ncnc(Oc2ccccc2)n3	O(c1ccccc1)c3ncnc(Oc2ccccc2)n3	O(c1ccccc1)c3ncnc(Oc2ccccc2)n3	O(c1ccccc1)c3ncnc(Oc2ccccc2)n3
C=CC(=O)NC(=N)NC#N	372154	null	null	null	null	null	null
CC(=C)C(=O)NC(=N)NC#N	372155	null	null	null	null	null	null
NCC(=O)OCN5C(=O)C4C1C=CC(C2C1C3C2C(=O)N(COC(=O)CN)C3=O)C4C5=O	372209	null	null	C1CC2CCC1C=C2	C1CC2C=CC1C3CCC23	O=C4NC(=O)C3C2C1CCC(C=C1)C2C34	O=C5NC(=O)C4C1C=CC(C2C1C3C2C(=O)NC3=O)C45
Cc3c(N=Nc1ccc(N(=O)=O)cc1)nc4scc(c2ccccc2)n34	372335	c1c[nH]cn1	c2cn1ccsc1n2	c3ccc(c1csc2nccn12)cc3	N(=Nc3cn2c(c1ccccc1)csc2n3)c4ccccc4	N(=Nc3cn2c(c1ccccc1)csc2n3)c4ccccc4	N(=Nc3cn2c(c1ccccc1)csc2n3)c4ccccc4
CCOCC(=O)NC2CCc1cc(OC)c(OC)c(OC)c1c3ccc(SC)c(=O)cc23	372485	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3
CCCCOC(=O)NC2CCc1cc(OC)c(OC)c(OC)c1c3ccc(SC)c(=O)cc23	372486	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3
CC(N)C(=O)OCN5C(=O)C4C1C=CC(C2C1C3C2C(=O)N(COC(=O)C(C)N)C3=O)C4C5=O	372848	null	null	C1CC2CCC1C=C2	C1CC2C=CC1C3CCC23	O=C4NC(=O)C3C2C1CCC(C=C1)C2C34	O=C5NC(=O)C4C1C=CC(C2C1C3C2C(=O)NC3=O)C45
CCc1nc(N)nc(N)c1c2ccc(NCCN)c(N(=O)=O)c2	372939	c1cncnc1	c2ccc(c1cncnc1)cc2	c2ccc(c1cncnc1)cc2	c2ccc(c1cncnc1)cc2	c2ccc(c1cncnc1)cc2	c2ccc(c1cncnc1)cc2
CCc1nc(N)nc(N)c1c3ccc(N2CCNCC2)c(N(=O)=O)c3	372944	C1CNCCN1	C2CN(c1ccccc1)CCN2	C3CN(c2ccc(c1cncnc1)cc2)CCN3	C3CN(c2ccc(c1cncnc1)cc2)CCN3	C3CN(c2ccc(c1cncnc1)cc2)CCN3	C3CN(c2ccc(c1cncnc1)cc2)CCN3
CCc1nc(N)nc(N)c1c2ccc(Cl)c(N=CN(C)C)c2	372950	c1cncnc1	c2ccc(c1cncnc1)cc2	c2ccc(c1cncnc1)cc2	c2ccc(c1cncnc1)cc2	c2ccc(c1cncnc1)cc2	c2ccc(c1cncnc1)cc2
CCc1nc(O)nc(N)c1c3ccc(N2CCCCC2)c(N(=O)=O)c3	372956	c1cncnc1	c2ccc(c1cncnc1)cc2	C3CCN(c2ccc(c1cncnc1)cc2)CC3	C3CCN(c2ccc(c1cncnc1)cc2)CC3	C3CCN(c2ccc(c1cncnc1)cc2)CC3	C3CCN(c2ccc(c1cncnc1)cc2)CC3
COc3cc2CCC(NC=O)c1cc(=O)c(SC)ccc1c2c(OC)c3OC	373031	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3
COc3cc2CCC(NC(=O)OC=C)c1cc(=O)c(SC)ccc1c2c(OC)c3OC	373032	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3
CN7CCN(CN6C(=O)C5C1C=CC(C2C1C4C2C(=O)N(CN3CCN(C)CC3)C4=O)C5C6=O)CC7	373529	null	null	C1CC2CCC1C=C2	C1CC2C=CC1C3CCC23	O=C4NC(=O)C3C2C1CCC(C=C1)C2C34	O=C5NC(=O)C4C1C=CC(C2C1C3C2C(=O)NC3=O)C45
NC(Cc1ccccc1)C(=O)OCN7C(=O)C6C2C=CC(C3C2C5C3C(=O)N(COC(=O)C(N)Cc4ccccc4)C5=O)C6C7=O	373965	null	null	C1CC2CCC1C=C2	C1CC2C=CC1C3CCC23	O=C4NC(=O)C3C2C1CCC(C=C1)C2C34	O=C5NC(=O)C4C1C=CC(C2C1C3C2C(=O)NC3=O)C45
CCC2(OC(=O)CN1CCN(CCO)CC1)C(=O)OCc6c2cc5c4nc3ccccc3cc4Cn5c6=O	374028	O=c1cccc[nH]1	O=C2Cc1cc[nH]c(=O)c1CO2	O=C3Cc2cc1C=CCn1c(=O)c2CO3	O=C4Cc3cc2c1ncccc1Cn2c(=O)c3CO4	O=C5Cc4cc3c2nc1ccccc1cc2Cn3c(=O)c4CO5	O=C(CN1CCNCC1)OC2C(=O)OCc6c2cc5c4nc3ccccc3cc4Cn5c6=O
CC2=C(C=CC(C)=CC=CC(C)=CC(=O)Nc1ccc(O)cc1)C(C)(C)CCC2	374551	C1CCC=CC1	O=C(Nc1ccccc1)C=CC=CC=CC=CC2=CCCCC2	O=C(Nc1ccccc1)C=CC=CC=CC=CC2=CCCCC2	O=C(Nc1ccccc1)C=CC=CC=CC=CC2=CCCCC2	O=C(Nc1ccccc1)C=CC=CC=CC=CC2=CCCCC2	O=C(Nc1ccccc1)C=CC=CC=CC=CC2=CCCCC2
COc3cc2CCC(NC(C)=O)c1cc(=O)c(SC)ccc1c2c(OC(C)=O)c3OC(C)=O	374979	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3
COc3c(OC(C)=O)c(OC(C)=O)cc2CCC(NC(C)=O)c1cc(=O)c(SC)ccc1c23	374980	O=c1cccccc1	O=c2cccc1C=CCCCc1c2	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3	O=c3cccc2c(CCCc1ccccc12)c3
CC(=NNC(=S)N2CCN(c1ccccn1)CC2)c3ncccn3	374998	C1CNCCN1	C2CN(c1ccccn1)CCN2	S=C(NN=Cc1ncccn1)N3CCN(c2ccccn2)CC3	S=C(NN=Cc1ncccn1)N3CCN(c2ccccn2)CC3	S=C(NN=Cc1ncccn1)N3CCN(c2ccccn2)CC3	S=C(NN=Cc1ncccn1)N3CCN(c2ccccn2)CC3
C[n+]6c(c5ccc(C=NNC(=O)c4ccc(C(=O)NN=Cc3ccc(c2cn1ccccc1[n+]2C)cc3)cc4)cc5)cn7ccccc67	375161	c1c[nH+]c[nH]1	c2ccn1cc[nH+]c1c2	c3ccc(c2cn1ccccc1[nH+]2)cc3	O=C(NN=Cc3ccc(c2cn1ccccc1[nH+]2)cc3)c4ccccc4	O=C(NN=Cc1ccccc1)c5ccc(C(=O)NN=Cc4ccc(c3cn2ccccc2[nH+]3)cc4)cc5	O=C(NN=Cc2ccc(c1c[nH]c[nH+]1)cc2)c6ccc(C(=O)NN=Cc5ccc(c4cn3ccccc3[nH+]4)cc5)cc6
CC(=O)OC2C(O)C1C(C)(C)CCC(O)C1(C)C3(O)C(=O)CC(C)(C=C)OC23C	375489	O=C1CCOCC1	O=C2CCOC1CCCCC12	O=C3CCOC2CCC1CCCCC1C23	O=C3CCOC2CCC1CCCCC1C23	O=C3CCOC2CCC1CCCCC1C23	O=C3CCOC2CCC1CCCCC1C23
COc5cc(C3C(C)C(N1CCCC1)Oc4cc2OCOc2cc34)cc(OC)c5OC	375501	C1OC=CO1	C2Oc1ccccc1O2	C3COc2cc1OCOc1cc2C3	C4CCN(C3CCc2cc1OCOc1cc2O3)C4	C5CCN(C4CC(c1ccccc1)c3cc2OCOc2cc3O4)C5	C5CCN(C4CC(c1ccccc1)c3cc2OCOc2cc3O4)C5
COc5cccc(C3C(C)C(N1CCCC1)Oc4cc2OCOc2cc34)c5O	375503	C1OC=CO1	C2Oc1ccccc1O2	C3COc2cc1OCOc1cc2C3	C4CCN(C3CCc2cc1OCOc1cc2O3)C4	C5CCN(C4CC(c1ccccc1)c3cc2OCOc2cc3O4)C5	C5CCN(C4CC(c1ccccc1)c3cc2OCOc2cc3O4)C5
COc5cccc(C3C(C)C(C)(N1CCCC1)Oc4cc2OCOc2cc34)c5O	375504	C1OC=CO1	C2Oc1ccccc1O2	C3COc2cc1OCOc1cc2C3	C4CCN(C3CCc2cc1OCOc1cc2O3)C4	C5CCN(C4CC(c1ccccc1)c3cc2OCOc2cc3O4)C5	C5CCN(C4CC(c1ccccc1)c3cc2OCOc2cc3O4)C5
COc5cccc(C3CC(C)(N1CCCC1)Oc4cc2OCOc2cc34)c5O	375505	C1OC=CO1	C2Oc1ccccc1O2	C3COc2cc1OCOc1cc2C3	C4CCN(C3CCc2cc1OCOc1cc2O3)C4	C5CCN(C4CC(c1ccccc1)c3cc2OCOc2cc3O4)C5	C5CCN(C4CC(c1ccccc1)c3cc2OCOc2cc3O4)C5
CC(C)CCCC(C)C2CCC3C(=CC=C1CC(O)CCC1=C)CCCC23C	375571	C=C1CCCCC1	C=C2CCCC1CCCC12	C=C1CCCCC1=CC=C3CCCC2CCCC23	C=C1CCCCC1=CC=C3CCCC2CCCC23	C=C1CCCCC1=CC=C3CCCC2CCCC23	C=C1CCCCC1=CC=C3CCCC2CCCC23
OCC2=CC(n1ccc(=N)[nH]c1=O)C(O)C2O	375575	N=c1cc[nH]c(=O)[nH]1	N=c2ccn(C1CCC=C1)c(=O)[nH]2	N=c2ccn(C1CCC=C1)c(=O)[nH]2	N=c2ccn(C1CCC=C1)c(=O)[nH]2	N=c2ccn(C1CCC=C1)c(=O)[nH]2	N=c2ccn(C1CCC=C1)c(=O)[nH]2
CC1CCC2(O)C1C(O)OC=C2C=O	375868	C1COC=CC1	C2CC1COC=CC1C2	C2CC1COC=CC1C2	C2CC1COC=CC1C2	C2CC1COC=CC1C2	C2CC1COC=CC1C2
